time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2025-02-28T12:00:00Z,8.725,81.175,28.19
2025-03-01T12:00:00Z,8.725,81.175,28.41
2025-03-02T12:00:00Z,8.725,81.175,28.62
2025-03-03T12:00:00Z,8.725,81.175,28.77
2025-03-04T12:00:00Z,8.725,81.175,28.45
2025-03-05T12:00:00Z,8.725,81.175,29.05
2025-03-06T12:00:00Z,8.725,81.175,28.84
2025-03-07T12:00:00Z,8.725,81.175,28.8
2025-03-08T12:00:00Z,8.725,81.175,29.14
2025-03-09T12:00:00Z,8.725,81.175,28.8
2025-03-10T12:00:00Z,8.725,81.175,28.87
2025-03-11T12:00:00Z,8.725,81.175,28.73
2025-03-12T12:00:00Z,8.725,81.175,28.73
2025-03-13T12:00:00Z,8.725,81.175,29.11
2025-03-14T12:00:00Z,8.725,81.175,29.150000000000002
2025-03-15T12:00:00Z,8.725,81.175,29.38
2025-03-16T12:00:00Z,8.725,81.175,29.490000000000002
2025-03-17T12:00:00Z,8.725,81.175,29.47
2025-03-18T12:00:00Z,8.725,81.175,29.68
2025-03-19T12:00:00Z,8.725,81.175,29.57
2025-03-20T12:00:00Z,8.725,81.175,29.57
2025-03-21T12:00:00Z,8.725,81.175,29.64
2025-03-22T12:00:00Z,8.725,81.175,29.69
2025-03-23T12:00:00Z,8.725,81.175,29.77
2025-03-24T12:00:00Z,8.725,81.175,29.75
2025-03-25T12:00:00Z,8.725,81.175,29.6
2025-03-26T12:00:00Z,8.725,81.175,29.88
2025-03-27T12:00:00Z,8.725,81.175,30.04
2025-03-28T12:00:00Z,8.725,81.175,30.060000000000002
2025-03-29T12:00:00Z,8.725,81.175,30.05
2025-03-30T12:00:00Z,8.725,81.175,29.8
2025-03-31T12:00:00Z,8.725,81.175,29.69
2025-04-01T12:00:00Z,8.725,81.175,29.66
2025-04-02T12:00:00Z,8.725,81.175,29.75
2025-04-03T12:00:00Z,8.725,81.175,29.82
2025-04-04T12:00:00Z,8.725,81.175,29.91
2025-04-05T12:00:00Z,8.725,81.175,30.1
2025-04-06T12:00:00Z,8.725,81.175,30.0
2025-04-07T12:00:00Z,8.725,81.175,30.19
2025-04-08T12:00:00Z,8.725,81.175,29.96
2025-04-09T12:00:00Z,8.725,81.175,29.89
2025-04-10T12:00:00Z,8.725,81.175,30.09
2025-04-11T12:00:00Z,8.725,81.175,29.86
2025-04-12T12:00:00Z,8.725,81.175,29.990000000000002
2025-04-13T12:00:00Z,8.725,81.175,30.05
2025-04-14T12:00:00Z,8.725,81.175,30.1
